Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store,StoreType,Assortment,CompetitionDistance,DayOfWeek,IsWeekend,Year_detail,Month_detail,Total_Stores_Open,Avg_Customers_Per_Store,Sales_Per_Customer,Promo_Penetration,Holiday_Penetration
2013-11-29,8803269.0,6437159.06605051,4871733.458941397,7981914.21877938,False,Historical,2013,11,November,Friday,48,8803269,926234,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,4,0.0,2013,11,1115,830.7031390134529,9.504368226603644,0.0,1.0
2013-11-30,8614478.0,6982219.565780905,5419744.683881426,8679540.65107489,False,Historical,2013,11,November,Saturday,48,8614478,908611,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,5,1.0,2013,11,1115,814.8977578475336,9.480930783360536,0.0,1.0
2013-12-01,220033.0,292420.78142365755,-1370234.992637072,1864276.191044514,False,Historical,2013,12,December,Sunday,48,220033,37733,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2013,12,17,2219.5882352941176,5.831314764264702,0.0,1.0
2013-12-02,12972440.0,10697818.224259118,9190206.746528717,12340679.02277101,False,Historical,2013,12,December,Monday,49,12972440,1199202,1.0,1.0,1.0,0.0,1115,a,a,5396.600896860987,0,0.0,2013,12,1115,1075.5174887892376,10.817560344295623,1.0,1.0
2013-12-03,10915444.0,9772571.430159898,8118904.195095381,11332606.836596835,False,Historical,2013,12,December,Tuesday,49,10915444,1051677,1.0,1.0,1.0,0.0,1115,a,a,5396.600896860987,1,0.0,2013,12,1115,943.208071748879,10.379084072391048,1.0,1.0
2013-12-04,10203870.0,9360199.12969315,7686863.598990666,11000296.49658488,False,Historical,2013,12,December,Wednesday,49,10203870,989019,1.0,1.0,1.0,0.0,1115,a,a,5396.600896860987,2,0.0,2013,12,1115,887.0125560538116,10.317162764314942,1.0,1.0
2013-12-05,10296749.0,9091275.680427404,7483780.889483098,10844910.967108306,False,Historical,2013,12,December,Thursday,49,10296749,995117,1.0,1.0,1.0,0.0,1115,a,a,5396.600896860987,3,0.0,2013,12,1115,892.4816143497758,10.34727474256796,1.0,1.0
2013-12-06,8431475.0,9629791.756608345,7960911.5214677155,11234447.00075394,False,Historical,2013,12,December,Friday,49,8431475,881559,1.0,1.0,1.0,0.0,1115,a,a,5396.600896860987,4,0.0,2013,12,1115,790.6358744394619,9.564277603654435,1.0,1.0
2013-12-07,7231141.0,7369812.822866771,5717695.582930913,8888996.524781886,False,Historical,2013,12,December,Saturday,49,7231141,805445,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,5,1.0,2013,12,1115,722.3721973094171,8.977820956117426,0.0,1.0
2013-12-08,190125.0,639884.0811678872,-974255.3876636714,2275945.383932973,False,Historical,2013,12,December,Sunday,49,190125,34892,1.0,0.0,1.0,0.0,18,b,b,1650.5555555555557,6,1.0,2013,12,18,1938.4444444444443,5.448956780923994,0.0,1.0
2013-12-09,7607576.0,8236725.934628052,6606291.998548852,9776586.32746832,False,Historical,2013,12,December,Monday,50,7607576,872942,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,0,0.0,2013,12,1115,782.9076233183856,8.714869945540483,0.0,1.0
2013-12-10,7458243.0,7264351.674542678,5612098.381218063,8862099.502285307,False,Historical,2013,12,December,Tuesday,50,7458243,857397,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,1,0.0,2013,12,1115,768.9659192825112,8.69870433416492,0.0,1.0
2013-12-11,7364610.0,8275464.095772128,6705735.923131645,9904967.066352222,False,Historical,2013,12,December,Wednesday,50,7364610,834467,1.0,0.0,0.09596412556053811,0.0,1115,a,a,5396.600896860987,2,0.0,2013,12,1115,748.4008968609866,8.82552575476322,0.0,0.09596412556053811
2013-12-12,7520198.0,8105223.596039637,6440905.125972454,9728301.572404372,False,Historical,2013,12,December,Thursday,50,7520198,850768,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,3,0.0,2013,12,1115,763.0206278026906,8.839305192484908,0.0,0.0
2013-12-13,8012317.0,8575303.267895512,7020066.720133074,10171682.613740804,False,Historical,2013,12,December,Friday,50,8012317,887006,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,4,0.0,2013,12,1115,795.5210762331839,9.03299075767244,0.0,0.0
2013-12-14,7938245.0,9020476.451084126,7432488.245738732,10692684.743202737,False,Historical,2013,12,December,Saturday,50,7938245,844563,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2013,12,1115,757.4556053811659,9.399233686533746,0.0,0.0
2013-12-15,214032.0,2220578.120580739,678899.6717944379,3901957.436108026,False,Historical,2013,12,December,Sunday,50,214032,36978,1.0,0.0,0.0,0.0,17,b,b,1060.5882352941176,6,1.0,2013,12,17,2175.176470588235,5.788090215803992,0.0,0.0
2013-12-16,15623548.0,12503314.897749836,10876814.269563297,14034720.528982105,False,Historical,2013,12,December,Monday,51,15623548,1340280,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,0,0.0,2013,12,1115,1202.0448430493273,11.656928403020265,1.0,0.0
2013-12-17,13053993.0,11449315.874157771,9690181.430485696,13055127.473523213,False,Historical,2013,12,December,Tuesday,51,13053993,1198877,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,1,0.0,2013,12,1115,1075.22600896861,10.888517337474987,1.0,0.0
2013-12-18,12189674.0,10901673.989322811,9320171.692839189,12532225.69726234,False,Historical,2013,12,December,Wednesday,51,12189674,1158335,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,2,0.0,2013,12,1115,1038.865470852018,10.523444426698667,1.0,0.0
2013-12-19,11740273.0,10501091.249415314,8997316.300165748,12118571.49307898,False,Historical,2013,12,December,Thursday,51,11740273,1154752,1.0,1.0,0.0,0.025112107623318385,1115,a,a,5396.600896860987,3,0.0,2013,12,1115,1035.6520179372196,10.166921555450868,1.0,0.0
2013-12-20,12334496.0,10893307.42584855,9248887.503677184,12342634.85831249,False,Historical,2013,12,December,Friday,51,12334496,1219287,1.0,1.0,0.0,0.025112107623318385,1115,a,a,5396.600896860987,4,0.0,2013,12,1115,1093.530941704036,10.11615476913967,1.0,0.0
2013-12-21,10165366.0,8487908.124328915,6866117.70414526,10052565.693430714,False,Historical,2013,12,December,Saturday,51,10165366,1053248,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2013,12,1115,944.6170403587444,9.651445813331714,0.0,0.0
2013-12-22,263979.0,1646850.31906295,-66252.95559417874,3148738.17862411,False,Historical,2013,12,December,Sunday,51,263979,41248,1.0,0.0,0.0,0.0,28,b,c,11071.785714285714,6,1.0,2013,12,28,1473.142857142857,6.399801202482545,0.0,0.0
2013-12-23,14350056.0,9406883.19597509,7811432.911306079,11087200.584262129,False,Historical,2013,12,December,Monday,52,14350056,1518600,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,0,0.0,2013,12,1115,1361.9730941704036,9.449529830106677,0.0,0.0
2013-12-24,5232808.0,8302433.076465193,6735470.910996993,9889188.223671256,False,Historical,2013,12,December,Tuesday,52,5232808,580313,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,1,0.0,2013,12,1115,520.4600896860986,9.017216571057343,0.0,0.0
2013-12-25,142585.0,714359.2095456112,-748173.4508576416,2339600.2912570327,False,Historical,2013,12,December,Wednesday,52,142585,24022,1.0,0.0,1.0,1.0,17,b,b,1060.5882352941176,2,0.0,2013,12,17,1413.0588235294117,5.935600699358921,0.0,1.0
2013-12-26,188597.0,5642937.347854944,3971820.750088141,7301246.883930233,False,Historical,2013,12,December,Thursday,52,188597,30762,1.0,0.0,1.0,1.0,19,b,b,1915.2631578947369,3,0.0,2013,12,19,1619.0526315789473,6.130843248163318,0.0,1.0
2013-12-27,8168568.0,7624394.747604283,5986942.294950609,9280507.4016368,False,Historical,2013,12,December,Friday,52,8168568,937104,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,4,0.0,2013,12,1115,840.4520179372197,8.716821185268657,0.0,0.0
2013-12-28,6726568.0,7672001.995186144,6061866.929821823,9178440.547925306,False,Historical,2013,12,December,Saturday,52,6726568,758154,1.0,0.0,0.0,0.12017937219730941,1115,a,a,5396.600896860987,5,1.0,2013,12,1115,679.9587443946189,8.872297712601926,0.0,0.0
2013-12-29,226553.0,860161.1253969473,-911462.9724694468,2458992.8306643446,False,Historical,2013,12,December,Sunday,52,226553,36760,1.0,0.0,0.0,0.16,25,b,b,9910.8,6,1.0,2013,12,25,1470.4,6.163030467899891,0.0,0.0
2013-12-30,10192135.0,8534683.029668266,6843471.817056331,10062079.696275484,False,Historical,2013,12,December,Monday,1,10192135,1117442,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,0,0.0,2013,12,1115,1002.1901345291479,9.12095213890296,0.0,0.0
2013-12-31,4534864.0,7444635.935408134,5733762.258671343,8899906.725235486,False,Historical,2013,12,December,Tuesday,1,4534864,531392,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,1,0.0,2013,12,1115,476.5847533632287,8.53393351800554,0.0,0.0
2014-01-01,118108.0,-41330.43889913593,-1630479.9655140056,1620977.6343308685,False,Historical,2014,1,January,Wednesday,1,118108,21925,1.0,0.0,1.0,1.0,18,b,b,2010.5555555555557,2,0.0,2014,1,18,1218.0555555555557,5.38690992018244,0.0,1.0
2014-01-02,6980556.0,6461163.414643284,4857672.378330188,8134275.457871573,False,Historical,2014,1,January,Thursday,1,6980556,818375,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,3,0.0,2014,1,1115,733.9686098654709,8.52977669161448,0.0,0.0
2014-01-03,7024253.0,6861496.072632591,5305515.294142389,8414703.757133272,False,Historical,2014,1,January,Friday,1,7024253,818253,1.0,0.0,0.0,1.0,1115,a,a,5396.600896860987,4,0.0,2014,1,1115,733.8591928251121,8.584451263851156,0.0,0.0
2014-01-04,6357259.0,6952088.959128685,5298624.339303896,8488984.17567828,False,Historical,2014,1,January,Saturday,1,6357259,723684,1.0,0.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,5,1.0,2014,1,1115,649.0439461883408,8.784578628241055,0.0,0.0
2014-01-05,184905.0,223857.96381354152,-1300110.6728567888,1887959.037448972,False,Historical,2014,1,January,Sunday,1,184905,32322,1.0,0.0,0.0,0.13636363636363635,22,b,b,3306.818181818182,6,1.0,2014,1,22,1469.1818181818182,5.72071653981808,0.0,0.0
2014-01-06,8661727.0,10570826.904726068,8991459.37126343,12054552.859131465,False,Historical,2014,1,January,Monday,2,8661727,834045,1.0,1.0,0.003708281829419036,0.6835599505562423,809,a,a,5178.665018541409,0,0.0,2014,1,809,1030.9579728059332,10.38520343626543,1.0,0.003708281829419036
2014-01-07,10456932.0,9462719.417155275,7972636.826448961,11128655.867133584,False,Historical,2014,1,January,Tuesday,2,10456932,1037300,1.0,1.0,0.0,0.39282511210762333,1115,a,a,5396.600896860987,1,0.0,2014,1,1115,930.3139013452915,10.080913911115395,1.0,0.0
2014-01-08,8643239.0,8871778.046184875,7187282.186139381,10543093.260856604,False,Historical,2014,1,January,Wednesday,2,8643239,894254,1.0,1.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,2,0.0,2014,1,1115,802.0215246636772,9.66530650128487,1.0,0.0
2014-01-09,8016642.0,8539746.347922001,6999069.967467805,10263886.824076992,False,Historical,2014,1,January,Thursday,2,8016642,855056,1.0,1.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,3,0.0,2014,1,1115,766.8663677130045,9.375575400909414,1.0,0.0
2014-01-10,8548672.0,9021387.675523926,7391533.814604049,10629072.405269248,False,Historical,2014,1,January,Friday,2,8548672,916235,1.0,1.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,4,0.0,2014,1,1115,821.7354260089686,9.33021768432771,1.0,0.0
2014-01-11,6231179.0,6731647.317917101,5127601.835043665,8302911.986892735,False,Historical,2014,1,January,Saturday,2,6231179,709633,1.0,0.0,0.0,0.0,1112,a,a,5407.221223021583,5,1.0,2014,1,1112,638.1591726618705,8.780847283032216,0.0,0.0
2014-01-12,175744.0,104545.37557073566,-1410077.2819650716,1728538.894616875,False,Historical,2014,1,January,Sunday,2,175744,31433,1.0,0.0,0.0,0.0,17,b,b,1060.5882352941176,6,1.0,2014,1,17,1849.0,5.591066713326758,0.0,0.0
2014-01-13,6089929.0,7580474.235880861,5969596.265431266,9152215.316814402,False,Historical,2014,1,January,Monday,3,6089929,758082,1.0,0.0,0.0,0.0,1112,a,a,5407.221223021583,0,0.0,2014,1,1112,681.7284172661871,8.033338082159977,0.0,0.0
2014-01-14,5785842.0,6652751.163126237,5047130.838735704,8362614.065559853,False,Historical,2014,1,January,Tuesday,3,5785842,719948,1.0,0.0,0.0,0.0,1112,a,a,5407.221223021583,1,0.0,2014,1,1112,647.4352517985611,8.036472078539006,0.0,0.0
2014-01-15,5779426.0,6242936.312524353,4715538.67055728,7798772.335030117,False,Historical,2014,1,January,Wednesday,3,5779426,708232,1.0,0.0,0.0,0.0,1111,a,a,5411.701170117011,2,0.0,2014,1,1111,637.4725472547254,8.160357058139141,0.0,0.0
2014-01-16,5720266.0,5987268.880514719,4300402.137689663,7562705.351269145,False,Historical,2014,1,January,Thursday,3,5720266,700350,1.0,0.0,0.0,0.0,1110,a,a,5416.072072072072,3,0.0,2014,1,1110,630.9459459459459,8.167724709074035,0.0,0.0
2014-01-17,6332625.0,5946682.415155424,4176000.8984175576,7537858.304016923,False,Historical,2014,1,January,Friday,3,6332625,764681,1.0,0.0,0.3684684684684685,0.0,1110,a,a,5402.954954954955,4,0.0,2014,1,1110,688.9018018018018,8.281394463835246,0.0,0.3684684684684685
2014-01-18,6213031.0,5478850.7081839815,3806910.208232774,7116819.220726267,False,Historical,2014,1,January,Saturday,3,6213031,711332,1.0,0.0,1.0,0.0,1110,a,a,5402.954954954955,5,1.0,2014,1,1110,640.8396396396396,8.734361732636799,0.0,1.0
2014-01-19,175778.0,-1057865.1441274786,-2735292.1904813326,397549.4786343698,False,Historical,2014,1,January,Sunday,3,175778,32218,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2014,1,17,1895.1764705882354,5.455894220622013,0.0,1.0
2014-01-20,10648819.0,9145620.112072185,7536501.123984059,10798636.032710548,False,Historical,2014,1,January,Monday,4,10648819,1001444,1.0,1.0,1.0,0.0,1110,a,a,5402.954954954955,0,0.0,2014,1,1110,902.2018018018018,10.63346427758317,1.0,1.0
2014-01-21,8475207.0,8262122.73712213,6649983.331435982,9937788.53782218,False,Historical,2014,1,January,Tuesday,4,8475207,851491,1.0,1.0,1.0,0.0,1110,a,a,5402.954954954955,1,0.0,2014,1,1110,767.109009009009,9.953372378568886,1.0,1.0
2014-01-22,7970289.0,7885981.671754461,6206796.433654244,9485839.503642531,False,Historical,2014,1,January,Wednesday,4,7970289,832078,1.0,1.0,1.0,0.0,1110,a,a,5402.954954954955,2,0.0,2014,1,1110,749.6198198198198,9.578776268570975,1.0,1.0
2014-01-23,7625568.0,7655272.330038641,5937178.446180999,9380185.261847213,False,Historical,2014,1,January,Thursday,4,7625568,816995,1.0,1.0,1.0,0.0,1110,a,a,5402.954954954955,3,0.0,2014,1,1110,736.0315315315315,9.333677684685952,1.0,1.0
2014-01-24,7851977.0,8216812.053819282,6665450.1560360575,9798546.493883384,False,Historical,2014,1,January,Friday,4,7851977,841433,1.0,1.0,1.0,0.0,1112,a,a,5397.410071942446,4,0.0,2014,1,1112,756.6843525179856,9.33167227812553,1.0,1.0
2014-01-25,5986034.0,6056555.22817958,4491217.567409966,7701790.467378757,False,Historical,2014,1,January,Saturday,4,5986034,684990,1.0,0.0,1.0,0.0,1112,a,a,5397.410071942446,5,1.0,2014,1,1112,615.9982014388489,8.738863341070672,0.0,1.0
2014-01-26,160153.0,-444679.57458372606,-2078149.5910765207,1083278.033200977,False,Historical,2014,1,January,Sunday,4,160153,30422,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2014,1,17,1789.5294117647059,5.264381040036816,0.0,1.0
2014-01-27,5689615.0,6999506.384698625,5344850.760528187,8525705.953549892,False,Historical,2014,1,January,Monday,5,5689615,714492,1.0,0.0,1.0,0.0,1113,a,a,5392.794249775382,0,0.0,2014,1,1113,641.9514824797843,7.963161239034167,0.0,1.0
2014-01-28,5790602.0,6111913.319006195,4406153.041946125,7743610.142142185,False,Historical,2014,1,January,Tuesday,5,5790602,719520,1.0,0.0,1.0,0.0,1113,a,a,5392.794249775382,1,0.0,2014,1,1113,646.4690026954178,8.04786802312653,0.0,1.0
2014-01-29,5809489.0,5723746.676430171,4126200.293244354,7141044.304774846,False,Historical,2014,1,January,Wednesday,5,5809489,692939,1.0,0.0,1.0,0.0,1113,a,a,5392.794249775382,2,0.0,2014,1,1113,622.5867026055705,8.38383898149765,0.0,1.0
2014-01-30,6313068.0,5482286.878123361,3950670.476672938,7132995.421130707,False,Historical,2014,1,January,Thursday,5,6313068,744214,1.0,0.0,1.0,0.019766397124887692,1113,a,a,5392.794249775382,3,0.0,2014,1,1113,668.6558849955077,8.48286648732757,0.0,1.0
2014-01-31,7935853.0,6018539.756092313,4339929.128839808,7620196.813187207,False,Historical,2014,1,January,Friday,5,7935853,875811,1.0,0.0,1.0,0.019766397124887692,1113,a,a,5392.794249775382,4,0.0,2014,1,1113,786.8921832884097,9.061147896064334,0.0,1.0
2014-02-01,6934170.0,6529847.817466505,4858662.789907133,8054375.642909257,False,Historical,2014,2,February,Saturday,5,6934170,741526,1.0,0.0,1.0,0.0,1113,a,a,5392.794249775382,5,1.0,2014,2,1113,666.240790655885,9.351216275626209,0.0,1.0
2014-02-02,214940.0,32309.27973585025,-1552684.0141011672,1746985.014966585,False,Historical,2014,2,February,Sunday,5,214940,36895,1.0,0.0,1.0,0.0,18,b,b,2623.3333333333335,6,1.0,2014,2,18,2049.722222222222,5.8257216424989835,0.0,1.0
2014-02-03,11757740.0,10139884.230803354,8497322.416346552,11664329.921427611,False,Historical,2014,2,February,Monday,6,11757740,1099528,1.0,1.0,1.0,0.132973944294699,1113,a,a,5392.794249775382,0,0.0,2014,2,1113,987.895777178796,10.693443004634716,1.0,1.0
2014-02-04,9651472.0,9222666.25004524,7624274.852069452,10811194.583258951,False,Historical,2014,2,February,Tuesday,6,9651472,968587,1.0,1.0,1.0,0.132973944294699,1113,a,a,5392.794249775382,1,0.0,2014,2,1113,870.2488769092542,9.964486411649133,1.0,1.0
2014-02-05,8456987.0,8802074.724098144,7276933.468657001,10374797.493371222,False,Historical,2014,2,February,Wednesday,6,8456987,874257,1.0,1.0,1.0,0.132973944294699,1113,a,a,5392.794249775382,2,0.0,2014,2,1113,785.4959568733153,9.673342049305868,1.0,1.0
2014-02-06,8226263.0,8521177.484315645,6867339.953283713,10134016.639364865,False,Historical,2014,2,February,Thursday,6,8226263,887136,1.0,1.0,1.0,0.132973944294699,1113,a,a,5392.794249775382,3,0.0,2014,2,1113,797.067385444744,9.272831899505826,1.0,1.0
2014-02-07,8075318.0,9021382.001159072,7503823.786527971,10580297.5745289,False,Historical,2014,2,February,Friday,6,8075318,863398,1.0,1.0,1.0,0.132973944294699,1113,a,a,5392.794249775382,4,0.0,2014,2,1113,775.7394429469902,9.352949624622712,1.0,1.0
2014-02-08,6387706.0,6781652.288792363,5176597.347998085,8391525.86474398,False,Historical,2014,2,February,Saturday,6,6387706,722556,1.0,0.0,1.0,0.0,1113,a,a,5392.794249775382,5,1.0,2014,2,1113,649.1967654986523,8.840430361106959,0.0,1.0
2014-02-09,190226.0,289130.51446247654,-1241407.6324073602,1896599.4853483324,False,Historical,2014,2,February,Sunday,6,190226,35021,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2014,2,17,2060.0588235294117,5.431769509722738,0.0,1.0
2014-02-10,6451410.0,7615387.63148664,6095772.641989335,9213789.301540015,False,Historical,2014,2,February,Monday,7,6451410,799112,1.0,0.0,1.0,0.050359712230215826,1112,a,a,5396.205035971223,0,0.0,2014,2,1112,718.6258992805756,8.073223778394018,0.0,1.0
2014-02-11,6056843.0,6679807.084504136,5076642.274594668,8416467.798564974,False,Historical,2014,2,February,Tuesday,7,6056843,755240,1.0,0.0,1.0,0.050359712230215826,1112,a,a,5396.205035971223,1,0.0,2014,2,1112,679.1726618705036,8.0197592818177,0.0,1.0
2014-02-12,6046448.0,6240079.981387056,4676722.064942082,7837578.84398659,False,Historical,2014,2,February,Wednesday,7,6046448,748447,1.0,0.0,1.0,0.050314465408805034,1113,a,a,5391.743036837376,2,0.0,2014,2,1113,672.4591194968554,8.07865887631322,0.0,1.0
2014-02-13,6180416.0,5924397.68721142,4312534.74765532,7540795.696484219,False,Historical,2014,2,February,Thursday,7,6180416,753399,1.0,0.0,1.0,0.0,1113,a,a,5391.743036837376,3,0.0,2014,2,1113,676.9083557951483,8.203376962273643,0.0,1.0
2014-02-14,7086640.0,6404048.218598078,4879466.102262428,8022996.223794543,False,Historical,2014,2,February,Friday,7,7086640,840906,1.0,0.0,1.0,0.0,1114,a,a,5388.339317773788,4,0.0,2014,2,1114,754.8527827648115,8.427386652015802,0.0,1.0
2014-02-15,6293698.0,6868130.021879965,5257766.806928052,8510276.270378673,False,Historical,2014,2,February,Saturday,7,6293698,718465,1.0,0.0,1.0,0.0,1114,a,a,5388.339317773788,5,1.0,2014,2,1114,644.9416517055655,8.7599228911638,0.0,1.0
2014-02-16,190158.0,392057.1486345095,-1178606.251965738,1991658.3626964733,False,Historical,2014,2,February,Sunday,7,190158,34894,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2014,2,17,2052.5882352941176,5.449590187424772,0.0,1.0
2014-02-17,10675316.0,10340496.14471328,8671473.895577988,11948218.6548598,False,Historical,2014,2,February,Monday,8,10675316,1052877,1.0,1.0,1.0,0.09964093357271095,1114,a,a,5388.339317773788,0,0.0,2014,2,1114,945.1319569120287,10.139186248726109,1.0,1.0
2014-02-18,8708285.0,9391753.272554925,7682658.456288874,10947415.805394478,False,Historical,2014,2,February,Tuesday,8,8708285,908533,1.0,1.0,1.0,0.09964093357271095,1114,a,a,5388.339317773788,1,0.0,2014,2,1114,815.5592459605027,9.584995811929781,1.0,1.0
2014-02-19,7855918.0,8936506.098337961,7278834.348195337,10594844.370782092,False,Historical,2014,2,February,Wednesday,8,7855918,837033,1.0,1.0,1.0,0.09964093357271095,1114,a,a,5388.339317773788,2,0.0,2014,2,1114,751.3761220825853,9.385434027093316,1.0,1.0
